ID,Block/Item,Mod,Unlocalised name,Class
13346,Item,Forestry,item.foresterBagT2,forestry.storage.items.ItemBackpack
13347,Item,Forestry,item.hunterBagT2,forestry.storage.items.ItemBackpack
13351,Item,Forestry,item.researchNote,forestry.core.genetics.ItemResearchNote
13352,Item,Forestry,item.adventurerBackpack,forestry.storage.items.ItemBackpack
13353,Item,Forestry,item.adventurerBackpackT2,forestry.storage.items.ItemBackpack
13354,Item,Forestry,item.craftingMaterial,forestry.core.items.ItemMisc
13356,Item,Forestry,item.apiaristHelmet,forestry.apiculture.items.ItemArmorApiarist
13357,Item,Forestry,item.apiaristChest,forestry.apiculture.items.ItemArmorApiarist
13358,Item,Forestry,item.apiaristLegs,forestry.apiculture.items.ItemArmorApiarist
13359,Item,Forestry,item.apiaristBoots,forestry.apiculture.items.ItemArmorApiarist
13360,Item,Forestry,item.beeCombs,forestry.apiculture.items.ItemHoneycomb
13362,Item,Forestry,item.builderBackpack,forestry.storage.items.ItemBackpack
13363,Item,Forestry,item.builderBackpackT2,forestry.storage.items.ItemBackpack
13364,Item,Forestry,item.infuser,forestry.food.items.ItemInfuser
13366,Item,Forestry,item.imprinter,forestry.apiculture.items.ItemImprinter
13367,Item,Forestry,item.pipette,forestry.core.items.ItemPipette
13368,Item,Forestry,item.chipsets,forestry.core.circuits.ItemCircuitBoard
13369,Item,Forestry,item.solderingIron,forestry.core.circuits.ItemSolderingIron
13370,Item,Forestry,item.thermionicTubes,forestry.core.items.ItemOverlay
13372,Item,Forestry,item.stamps,forestry.mail.items.ItemStamps
13373,Item,Forestry,item.letters,forestry.mail.items.ItemLetter
13374,Item,Forestry,item.catalogue,forestry.mail.items.ItemCatalogue
13376,Item,Forestry,item.canIce,forestry.core.items.ItemLiquidContainer
13377,Item,Forestry,item.waxCapsuleIce,forestry.core.items.ItemLiquidContainer
13378,Item,Forestry,item.refractoryIce,forestry.core.items.ItemLiquidContainer
13379,Item,Forestry,item.waxCast,forestry.apiculture.items.ItemWaxCast
13380,Item,Forestry,item.impregnatedCasing,forestry.core.items.ItemForestry
13381,Item,Forestry,item.frameUntreated,forestry.apiculture.items.ItemHiveFrame
13382,Item,Forestry,item.frameImpregnated,forestry.apiculture.items.ItemHiveFrame
13383,Item,Forestry,item.frameProven,forestry.apiculture.items.ItemHiveFrame
13384,Item,Forestry,item.sapling,forestry.arboriculture.items.ItemGermlingGE
13385,Item,Forestry,item.treealyzer,forestry.arboriculture.items.ItemTreealyzer
13386,Item,Forestry,item.fruits,forestry.core.items.ItemFruit
13387,Item,Forestry,item.grafter,forestry.arboriculture.items.ItemGrafter
13388,Item,Forestry,item.grafterProven,forestry.arboriculture.items.ItemGrafter
13389,Item,Forestry,item.pollenFertile,forestry.arboriculture.items.ItemGermlingGE
13390,Item,Forestry,item.beeLarvaeGE,forestry.apiculture.items.ItemBeeGE
13391,Item,Forestry,item.caterpillarGE,forestry.lepidopterology.items.ItemButterflyGE
13392,Item,Forestry,item.naturalistHelmet,forestry.core.items.ItemArmorNaturalist
13756,Item,Forestry,item.cratedWood,forestry.core.items.ItemCrated
13757,Item,Forestry,item.cratedCobblestone,forestry.core.items.ItemCrated
13758,Item,Forestry,item.cratedDirt,forestry.core.items.ItemCrated
13759,Item,Forestry,item.cratedStone,forestry.core.items.ItemCrated
13760,Item,Forestry,item.cratedBrick,forestry.core.items.ItemCrated
13761,Item,Forestry,item.cratedCacti,forestry.core.items.ItemCrated
13762,Item,Forestry,item.cratedSand,forestry.core.items.ItemCrated
13763,Item,Forestry,item.cratedObsidian,forestry.core.items.ItemCrated
13764,Item,Forestry,item.cratedNetherrack,forestry.core.items.ItemCrated
13765,Item,Forestry,item.cratedSoulsand,forestry.core.items.ItemCrated
13766,Item,Forestry,item.cratedSandstone,forestry.core.items.ItemCrated
13767,Item,Forestry,item.cratedBogearth,forestry.core.items.ItemCrated
13768,Item,Forestry,item.cratedHumus,forestry.core.items.ItemCrated
13769,Item,Forestry,item.cratedNetherbrick,forestry.core.items.ItemCrated
13770,Item,Forestry,item.cratedPeat,forestry.core.items.ItemCrated
13771,Item,Forestry,item.cratedApatite,forestry.core.items.ItemCrated
13772,Item,Forestry,item.cratedFertilizer,forestry.core.items.ItemCrated
13773,Item,Forestry,item.cratedTin,forestry.core.items.ItemCrated
13774,Item,Forestry,item.cratedCopper,forestry.core.items.ItemCrated
13775,Item,Forestry,item.cratedBronze,forestry.core.items.ItemCrated
13776,Item,Forestry,item.cratedWheat,forestry.core.items.ItemCrated
13777,Item,Forestry,item.cratedMycelium,forestry.core.items.ItemCrated
13778,Item,Forestry,item.cratedMulch,forestry.core.items.ItemCrated
13779,Item,Forestry,item.cratedSilver,forestry.core.items.ItemCrated
13780,Item,Forestry,item.cratedBrass,forestry.core.items.ItemCrated
13781,Item,Forestry,item.cratedNikolite,forestry.core.items.ItemCrated
13782,Item,Forestry,item.cratedCookies,forestry.core.items.ItemCrated
13783,Item,Forestry,item.cratedHoneycombs,forestry.core.items.ItemCrated
13784,Item,Forestry,item.cratedBeeswax,forestry.core.items.ItemCrated
13785,Item,Forestry,item.cratedPollen,forestry.core.items.ItemCrated
13786,Item,Forestry,item.cratedPropolis,forestry.core.items.ItemCrated
13787,Item,Forestry,item.cratedHoneydew,forestry.core.items.ItemCrated
13788,Item,Forestry,item.cratedRoyalJelly,forestry.core.items.ItemCrated
13789,Item,Forestry,item.cratedCocoaComb,forestry.core.items.ItemCrated
13790,Item,Forestry,item.cratedRedstone,forestry.core.items.ItemCrated
13791,Item,Forestry,item.cratedLapis,forestry.core.items.ItemCrated
13792,Item,Forestry,item.cratedReeds,forestry.core.items.ItemCrated
13793,Item,Forestry,item.cratedClay,forestry.core.items.ItemCrated
13794,Item,Forestry,item.cratedGlowstone,forestry.core.items.ItemCrated
13795,Item,Forestry,item.cratedApples,forestry.core.items.ItemCrated
13796,Item,Forestry,item.cratedNetherwart,forestry.core.items.ItemCrated
13797,Item,Forestry,item.cratedResin,forestry.core.items.ItemCrated
13798,Item,Forestry,item.cratedRubber,forestry.core.items.ItemCrated
13799,Item,Forestry,item.cratedScrap,forestry.core.items.ItemCrated
13800,Item,Forestry,item.cratedUUM,forestry.core.items.ItemCrated
13801,Item,Forestry,item.cratedSimmeringCombs,forestry.core.items.ItemCrated
13802,Item,Forestry,item.cratedStringyCombs,forestry.core.items.ItemCrated
13803,Item,Forestry,item.cratedFrozenCombs,forestry.core.items.ItemCrated
13804,Item,Forestry,item.cratedDrippingCombs,forestry.core.items.ItemCrated
13805,Item,Forestry,item.cratedRefractoryWax,forestry.core.items.ItemCrated
13806,Item,Forestry,item.cratedPhosphor,forestry.core.items.ItemCrated
13807,Item,Forestry,item.cratedAsh,forestry.core.items.ItemCrated
13808,Item,Forestry,item.cratedCharcoal,forestry.core.items.ItemCrated
13809,Item,Forestry,item.cratedGravel,forestry.core.items.ItemCrated
13810,Item,Forestry,item.cratedCoal,forestry.core.items.ItemCrated
13811,Item,Forestry,item.cratedSeeds,forestry.core.items.ItemCrated
13812,Item,Forestry,item.cratedSaplings,forestry.core.items.ItemCrated
14257,Item,ExtraTrees,item.misc,binnie.core.item.ItemMisc
14258,Item,ExtraTrees,item.food,binnie.extratrees.item.ItemFood
14260,Item,ExtraTrees,item.liquidContainer,binnie.core.liquid.ItemOldLiquidContainer
14261,Item,ExtraTrees,item.database,binnie.extratrees.item.ItemMothDatabase
14262,Item,ExtraTrees,item.hammer,binnie.extratrees.item.ItemHammer
14274,Item,TConstruct,item.tconstruct.manual,tconstruct.items.Manual
14275,Item,TConstruct,item.tconstruct.Pattern,tconstruct.items.CraftingItem
14276,Item,TConstruct,item.tconstruct.Materials,tconstruct.items.MaterialItem
14277,Item,IguanaTweaksTConstruct,item.tconstruct.ToolRod,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14278,Item,TConstruct,item.tconstruct.ToolShard,tconstruct.items.ToolShard
14279,Item,IguanaTweaksTConstruct,item.tconstruct.Pattern,iguanaman.iguanatweakstconstruct.items.IguanaPattern
14280,Item,TConstruct,item.tconstruct.MetalPattern,tconstruct.items.MetalPattern
14282,Item,IguanaTweaksTConstruct,item.tconstruct.PickaxeHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14283,Item,IguanaTweaksTConstruct,item.tconstruct.ShovelHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14284,Item,IguanaTweaksTConstruct,item.tconstruct.AxeHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14286,Item,IguanaTweaksTConstruct,item.tconstruct.SwordBlade,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14287,Item,IguanaTweaksTConstruct,item.tconstruct.LargeGuard,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14288,Item,IguanaTweaksTConstruct,item.tconstruct.MediumGuard,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14289,Item,IguanaTweaksTConstruct,item.tconstruct.Crossbar,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14290,Item,IguanaTweaksTConstruct,item.tconstruct.Binding,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14291,Item,IguanaTweaksTConstruct,item.tconstruct.FrypanHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14292,Item,IguanaTweaksTConstruct,item.tconstruct.SignHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14293,Item,IguanaTweaksTConstruct,item.tconstruct.LumberHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14294,Item,IguanaTweaksTConstruct,item.tconstruct.KnifeBlade,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14295,Item,IguanaTweaksTConstruct,item.tconstruct.ChiselHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14296,Item,IguanaTweaksTConstruct,item.tconstruct.ScytheBlade,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14297,Item,IguanaTweaksTConstruct,item.tconstruct.ThickBinding,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14298,Item,IguanaTweaksTConstruct,item.tconstruct.ThickRod,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14299,Item,IguanaTweaksTConstruct,item.tconstruct.LargeSwordBlade,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14300,Item,IguanaTweaksTConstruct,item.tconstruct.LargePlate,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14301,Item,IguanaTweaksTConstruct,item.tconstruct.ExcavatorHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14302,Item,IguanaTweaksTConstruct,item.tconstruct.HammerHead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14303,Item,IguanaTweaksTConstruct,item.tconstruct.FullGuard,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14304,Item,TConstruct,item.tconstruct.Bowstring,tconstruct.items.Bowstring
14305,Item,IguanaTweaksTConstruct,item.tconstruct.Arrowhead,iguanaman.iguanatweakstconstruct.items.IguanaToolPart
14306,Item,TConstruct,item.tconstruct.Fletching,tconstruct.items.Fletching
14307,Item,TConstruct,item.InfiTool.Pickaxe,tconstruct.items.tools.Pickaxe
14308,Item,TConstruct,item.InfiTool.Shovel,tconstruct.items.tools.Shovel
14309,Item,TConstruct,item.InfiTool.Axe,tconstruct.items.tools.Hatchet
14311,Item,TConstruct,item.InfiTool.Broadsword,tconstruct.items.tools.Broadsword
14312,Item,TConstruct,item.InfiTool.Longsword,tconstruct.items.tools.Longsword
14313,Item,TConstruct,item.InfiTool.Rapier,tconstruct.items.tools.Rapier
14314,Item,TConstruct,item.InfiTool.FryPan,tconstruct.items.tools.FryingPan
14315,Item,TConstruct,item.InfiTool.Battlesign,tconstruct.items.tools.BattleSign
14316,Item,TConstruct,item.InfiTool.Mattock,tconstruct.items.tools.Mattock
14317,Item,TConstruct,item.InfiTool.LumberAxe,tconstruct.items.tools.LumberAxe
14319,Item,TConstruct,item.InfiTool.Shortbow,tconstruct.items.tools.Shortbow
14320,Item,TConstruct,item.tconstruct.PotionLauncher,tconstruct.items.tools.PotionLauncher
14321,Item,TConstruct,item.InfiTool.Dagger,tconstruct.items.tools.Dagger
14322,Item,TConstruct,item.InfiTool.Chisel,tconstruct.items.tools.Chisel
14323,Item,TConstruct,item.InfiTool.Scythe,tconstruct.items.tools.Scythe
14324,Item,TConstruct,item.InfiTool.Cleaver,tconstruct.items.tools.Cleaver
14325,Item,TConstruct,item.InfiTool.Excavator,tconstruct.items.tools.Excavator
14326,Item,TConstruct,item.InfiTool.Hammer,tconstruct.items.tools.Hammer
14327,Item,TConstruct,item.InfiTool.Battleaxe,tconstruct.items.tools.Battleaxe
14328,Item,TConstruct,item.InfiTool.Cutlass,tconstruct.items.tools.Cutlass
14329,Item,TConstruct,item.InfiTool.Arrow,tconstruct.items.tools.Arrow
14357,Item,TConstruct,item.tconstruct.bucket,tconstruct.items.FilledBucket
14358,Item,TConstruct,item.tconstruct.titleicon,tconstruct.items.TitleIcon
14359,Item,TConstruct,item.tconstruct.strangefood,tconstruct.items.StrangeFood
14360,Item,TConstruct,item.oreberry,tconstruct.items.OreBerries
14361,Item,TConstruct,item.tconstruct.canister,tconstruct.items.armor.HeartCanister
14362,Item,TConstruct,item.tconstruct.helmetWood,tconstruct.items.armor.ArmorBasic
14363,Item,TConstruct,item.tconstruct.apple.diamond,tconstruct.items.DiamondApple
14364,Item,TConstruct,item.tconstruct.chestplateWood,tconstruct.items.armor.ArmorBasic
14365,Item,TConstruct,item.tconstruct.leggingsWood,tconstruct.items.armor.ArmorBasic
14366,Item,TConstruct,item.tconstruct.bootsWood,tconstruct.items.armor.ArmorBasic
14368,Item,TConstruct,item.tconstruct.storage,tconstruct.items.armor.Knapsack
14369,Item,TConstruct,item.goldenhead,tconstruct.items.GoldenHead
14371,Item,TConstruct,item.tconstruct.jerky,tconstruct.items.Jerky
14372,Item,TConstruct,item.tconstruct.exoGoggles,tconstruct.items.armor.ExoArmor
14373,Item,TConstruct,item.tconstruct.exoChest,tconstruct.items.armor.ExoArmor
14374,Item,TConstruct,item.tconstruct.exoPants,tconstruct.items.armor.ExoArmor
14375,Item,TConstruct,item.tconstruct.exoShoes,tconstruct.items.armor.ExoArmor
14376,Item,TConstruct,item.tconstruct.modifier.creative,tconstruct.items.CreativeModifier
14647,Item,flatsigns,item.sponge.wipe,myrathi.flatsigns.item.ItemSpongeWipe
14756,Item,TSteelworks,item.tsteelworks.Materials,tsteelworks.items.TSMaterialItem
14757,Item,TSteelworks,item.tsteelworks.manual,tsteelworks.items.TSManual
14758,Item,TSteelworks,item.tsteelworks.bucket,tsteelworks.items.TSFilledBucket
14768,Item,TSteelworks,item.tsteelworks.helmetSteel,tsteelworks.items.TSArmorBasic
14769,Item,TSteelworks,item.tsteelworks.chestplateSteel,tsteelworks.items.TSArmorBasic
14770,Item,TSteelworks,item.tsteelworks.leggingsSteel,tsteelworks.items.TSArmorBasic
14771,Item,TSteelworks,item.tsteelworks.bootsSteel,tsteelworks.items.TSArmorBasic
15231,Item,OpenBlocks,item.openblocks.hangglider,openblocks.common.item.ItemHangGlider
15232,Item,OpenBlocks,item.openblocks.generic,openblocks.common.item.ItemOBGeneric
15233,Item,OpenBlocks,item.openblocks.luggage,openblocks.common.item.ItemLuggage
15234,Item,OpenBlocks,item.openblocks.sonicglasses,openblocks.common.item.ItemSonicGlasses
15235,Item,OpenBlocks,item.openblocks.glasses.pencil,openblocks.common.item.ItemImaginationGlasses
15236,Item,OpenBlocks,item.openblocks.glasses.crayon,openblocks.common.item.ItemImaginationGlasses.ItemCrayonGlasses
15237,Item,OpenBlocks,item.openblocks.glasses.technicolor,openblocks.common.item.ItemImaginationGlasses
15238,Item,OpenBlocks,item.openblocks.glasses.admin,openblocks.common.item.ItemImaginationGlasses
15239,Item,OpenBlocks,item.openblocks.crane_control,openblocks.common.item.ItemCraneControl
15240,Item,OpenBlocks,item.openblocks.crane_backpack,openblocks.common.item.ItemCraneBackpack
15241,Item,OpenBlocks,item.openblocks.slimalyzer,openblocks.common.item.ItemSlimalyzer
15242,Item,OpenBlocks,item.openblocks.filledbucket,openblocks.common.item.ItemFilledBucket
15243,Item,OpenBlocks,item.openblocks.sleepingbag,openblocks.common.item.ItemSleepingBag
15244,Item,OpenBlocks,item.openblocks.paintbrush,openblocks.common.item.ItemPaintBrush
15245,Item,OpenBlocks,item.openblocks.stencil,openblocks.common.item.ItemStencil
15246,Item,OpenBlocks,item.openblocks.squeegee,openblocks.common.item.ItemSqueegee
15247,Item,OpenBlocks,item.openblocks.height_map,openblocks.common.item.ItemHeightMap
15248,Item,OpenBlocks,item.openblocks.empty_map,openblocks.common.item.ItemEmptyMap
15249,Item,OpenBlocks,item.openblocks.cartographer,openblocks.common.item.ItemCartographer
15251,Item,OpenBlocks,item.openblocks.golden_eye,openblocks.common.item.ItemGoldenEye
15252,Item,OpenBlocks,item.openblocks.genericUnstackable,openblocks.common.item.ItemOBGenericUnstackable
15253,Item,OpenBlocks,item.openblocks.cursor,openblocks.common.item.ItemCursor
15254,Item,OpenBlocks,item.openblocks.tuned_crystal,openblocks.common.item.ItemTunedCrystal
15256,Item,gendustry,item.gendustry.scoop,net.bdew.gendustry.items.IndustrialScoop
15257,Item,gendustry,item.gendustry.EnvProcessor,net.bdew.lib.items.SimpleItem
15258,Item,gendustry,item.gendustry.liquiddna.bucket,net.bdew.gendustry.fluids.ItemFluidBucket
15259,Item,gendustry,item.gendustry.liquiddna.can,net.bdew.gendustry.fluids.ItemFluidCan
15260,Item,gendustry,item.gendustry.protein.bucket,net.bdew.gendustry.fluids.ItemFluidBucket
15261,Item,gendustry,item.gendustry.protein.can,net.bdew.gendustry.fluids.ItemFluidCan
15262,Item,gendustry,item.gendustry.HoneyComb,net.bdew.gendustry.custom.CustomHoneyComb
15263,Item,gendustry,item.gendustry.HoneyDrop,net.bdew.gendustry.custom.CustomHoneyDrop
15264,Item,gendustry,item.gendustry.EjectCover,net.bdew.gendustry.items.EjectCover
15265,Item,gendustry,item.gendustry.ImportCover,net.bdew.gendustry.items.ImportCover
15306,Item,pamharvestcraft,item.PamHarvestCraft:mayoItem,assets.pamharvestcraft.ItemPam
15307,Item,HungerOverhaul,item.PamHarvestCraft:applejellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15308,Item,HungerOverhaul,item.PamHarvestCraft:applejellysandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15309,Item,HungerOverhaul,item.PamHarvestCraft:applejuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15310,Item,HungerOverhaul,item.PamHarvestCraft:applepieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15312,Item,HungerOverhaul,item.PamHarvestCraft:applesauceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15313,Item,HungerOverhaul,item.PamHarvestCraft:appleyogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15314,Item,HungerOverhaul,item.PamHarvestCraft:artichokeItem,assets.pamharvestcraft.ItemPamSeedFood
15315,Item,HungerOverhaul,item.PamHarvestCraft:artichokeseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15316,Item,HungerOverhaul,item.PamHarvestCraft:asparagusItem,assets.pamharvestcraft.ItemPamSeedFood
15317,Item,HungerOverhaul,item.PamHarvestCraft:asparagusquicheItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15318,Item,HungerOverhaul,item.PamHarvestCraft:asparagusseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15319,Item,HungerOverhaul,item.PamHarvestCraft:asparagussoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15320,Item,HungerOverhaul,item.PamHarvestCraft:avocadoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15321,Item,HungerOverhaul,item.PamHarvestCraft:avocadoburritoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15322,Item,HungerOverhaul,item.PamHarvestCraft:baconcheeseburgerItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15323,Item,HungerOverhaul,item.PamHarvestCraft:baconmushroomburgerItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15324,Item,HungerOverhaul,item.PamHarvestCraft:bakedbeansItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15325,Item,HungerOverhaul,item.PamHarvestCraft:bakedbeetsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15326,Item,HungerOverhaul,item.PamHarvestCraft:bakedhamItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15327,Item,pamharvestcraft,item.PamHarvestCraft:bakedsweetpotatoItem,assets.pamharvestcraft.ItemPamFood
15328,Item,HungerOverhaul,item.PamHarvestCraft:bakedturnipsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15329,Item,pamharvestcraft,item.PamHarvestCraft:bakewareItem,assets.pamharvestcraft.ItemPamTool
15330,Item,HungerOverhaul,item.PamHarvestCraft:baklavaItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15331,Item,pamharvestcraft,item.PamHarvestCraft:bambooshootItem,assets.pamharvestcraft.ItemPamSeedFood
15332,Item,pamharvestcraft,item.PamHarvestCraft:bambooshootseedItem,assets.pamharvestcraft.ItemPamSeeds
15333,Item,HungerOverhaul,item.PamHarvestCraft:bananaItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15334,Item,HungerOverhaul,item.PamHarvestCraft:banananutbreadItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15335,Item,HungerOverhaul,item.PamHarvestCraft:bananasmoothieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15336,Item,HungerOverhaul,item.PamHarvestCraft:bananasplitItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15337,Item,HungerOverhaul,item.PamHarvestCraft:bananayogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15338,Item,HungerOverhaul,item.PamHarvestCraft:barleyItem,assets.pamharvestcraft.ItemPamSeedFood
15339,Item,HungerOverhaul,item.PamHarvestCraft:beanItem,assets.pamharvestcraft.ItemPamSeedFood
15340,Item,HungerOverhaul,item.PamHarvestCraft:beanburritoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15341,Item,HungerOverhaul,item.PamHarvestCraft:beansandriceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15342,Item,HungerOverhaul,item.PamHarvestCraft:beanseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15343,Item,HungerOverhaul,item.PamHarvestCraft:beefjerkyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15344,Item,pamharvestcraft,item.PamHarvestCraft:beeswaxItem,assets.pamharvestcraft.ItemPam
15345,Item,HungerOverhaul,item.PamHarvestCraft:beetItem,assets.pamharvestcraft.ItemPamSeedFood
15346,Item,HungerOverhaul,item.PamHarvestCraft:beetsaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15347,Item,HungerOverhaul,item.PamHarvestCraft:beetseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15348,Item,HungerOverhaul,item.PamHarvestCraft:beetsoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15349,Item,HungerOverhaul,item.PamHarvestCraft:bellpepperItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15350,Item,HungerOverhaul,item.PamHarvestCraft:bellpepperseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15351,Item,HungerOverhaul,item.PamHarvestCraft:biscuitItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15352,Item,HungerOverhaul,item.PamHarvestCraft:blackberryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15353,Item,HungerOverhaul,item.PamHarvestCraft:blackberrycobblerItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15354,Item,HungerOverhaul,item.PamHarvestCraft:blackberryjellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15355,Item,HungerOverhaul,item.PamHarvestCraft:blackberryjellysandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15356,Item,HungerOverhaul,item.PamHarvestCraft:blackberryjuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15357,Item,HungerOverhaul,item.PamHarvestCraft:blackberryseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15358,Item,HungerOverhaul,item.PamHarvestCraft:blackberrysmoothieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15359,Item,HungerOverhaul,item.PamHarvestCraft:blackberryyogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15360,Item,pamharvestcraft,item.PamHarvestCraft:blackpepperItem,assets.pamharvestcraft.ItemPam
15361,Item,HungerOverhaul,item.PamHarvestCraft:bltItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15362,Item,HungerOverhaul,item.PamHarvestCraft:blueberryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15363,Item,HungerOverhaul,item.PamHarvestCraft:blueberryjellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15364,Item,HungerOverhaul,item.PamHarvestCraft:blueberryjellysandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15365,Item,HungerOverhaul,item.PamHarvestCraft:blueberryjuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15366,Item,HungerOverhaul,item.PamHarvestCraft:blueberrymuffinItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15367,Item,HungerOverhaul,item.PamHarvestCraft:blueberrypancakesItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15368,Item,HungerOverhaul,item.PamHarvestCraft:blueberrypieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15369,Item,HungerOverhaul,item.PamHarvestCraft:blueberryseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15370,Item,HungerOverhaul,item.PamHarvestCraft:blueberrysmoothieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15371,Item,HungerOverhaul,item.PamHarvestCraft:blueberryyogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15372,Item,HungerOverhaul,item.PamHarvestCraft:boiledeggItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15373,Item,HungerOverhaul,item.PamHarvestCraft:braisedonionsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15374,Item,HungerOverhaul,item.PamHarvestCraft:breadedporkchopItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15375,Item,HungerOverhaul,item.PamHarvestCraft:broccoliItem,assets.pamharvestcraft.ItemPamSeedFood
15376,Item,HungerOverhaul,item.PamHarvestCraft:broccolimacItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15377,Item,HungerOverhaul,item.PamHarvestCraft:broccolindipItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15378,Item,HungerOverhaul,item.PamHarvestCraft:broccoliseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15379,Item,HungerOverhaul,item.PamHarvestCraft:brownieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15380,Item,HungerOverhaul,item.PamHarvestCraft:brusselsproutItem,assets.pamharvestcraft.ItemPamSeedFood
15381,Item,HungerOverhaul,item.PamHarvestCraft:brusselsproutseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15382,Item,pamharvestcraft,item.PamHarvestCraft:bubblywaterItem,assets.pamharvestcraft.ItemPam
15383,Item,pamharvestcraft,item.PamHarvestCraft:butterItem,assets.pamharvestcraft.ItemPam
15384,Item,HungerOverhaul,item.PamHarvestCraft:butteredpotatoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15385,Item,HungerOverhaul,item.PamHarvestCraft:cabbageItem,assets.pamharvestcraft.ItemPamSeedFood
